year,week,week_dim,day,org_id,organization,app_id,app_name,blockId,blockName,jobType,executionStartedAt,execution_time,computed_rows,nb_executions
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T20:18:40.061Z,171.0,631.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T19:49:08.669Z,158.0,129.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T16:20:20.984Z,12109.0,1720.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T08:44:18.007Z,18728.0,320.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T11:15:58.565Z,11042.0,320.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T19:27:06.938Z,31881.0,2611.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T14:07:18.508Z,6176.0,240.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T23:05:09.498Z,32821.0,246993.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T15:44:00.650Z,355.0,79.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T12:05:32.688Z,13556.0,320.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T19:33:08.433Z,426.0,233.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T19:51:14.906Z,184.0,631.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T13:23:25.196Z,494.0,48.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T08:37:37.075Z,15668.0,320.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T15:40:56.851Z,6238.0,320.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T19:39:52.670Z,342.0,201.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T09:27:01.946Z,374.0,83.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T14:34:05.378Z,6617.0,240.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T19:15:14.378Z,303.0,112.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T13:07:07.466Z,353.0,20.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T08:12:12.343Z,9990.0,320.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T01:06:01.516Z,25822.0,246501.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T20:00:58.836Z,178.0,631.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T15:40:54.694Z,338.0,83.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T18:45:53.943Z,17558.0,2611.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T18:07:17.814Z,11748.0,2611.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T15:14:07.395Z,4406.0,320.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T14:52:23.458Z,6300.0,504.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T17:31:07.596Z,15245.0,320.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T10:42:46.865Z,491.0,108.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T15:41:09.380Z,4113.0,320.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T15:39:05.831Z,4935.0,281.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T10:14:27.814Z,4076.0,320.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T16:19:59.841Z,6563.0,432.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T15:14:00.273Z,6869.0,320.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T15:17:47.569Z,4657.0,279.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T19:23:02.334Z,5242.0,320.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T18:34:23.033Z,8182.0,320.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T13:07:45.888Z,368.0,48.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T18:34:13.946Z,489.0,108.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T13:50:56.209Z,4369.0,240.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T12:30:08.934Z,143.0,51.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T10:47:09.215Z,213.0,1174.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T17:10:20.602Z,6412.0,281.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T16:02:28.543Z,6609.0,1579.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T14:24:42.529Z,23390.0,96364.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T14:40:59.558Z,155.0,0.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T14:54:56.830Z,12051.0,432.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T16:15:47.916Z,4167.0,240.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T13:07:13.870Z,309.0,118.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T13:42:07.847Z,3427.0,279.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T12:22:43.176Z,303.0,104.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T08:39:35.927Z,6572.0,320.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T20:06:13.291Z,158.0,631.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T16:00:30.645Z,4124.0,320.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T16:17:23.919Z,19699.0,288.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T16:58:18.453Z,12025.0,281.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T14:19:55.994Z,12897.0,320.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T13:10:09.074Z,166.0,130.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T14:02:06.189Z,4233.0,320.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T14:34:17.552Z,17533.0,240.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T18:49:55.588Z,19915.0,320.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T15:39:05.143Z,422.0,83.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T18:34:31.496Z,4747.0,320.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T15:45:50.491Z,17988.0,78680.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T18:24:24.092Z,6895.0,13830.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T14:02:07.754Z,4764.0,240.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T16:41:26.482Z,9942.0,3399.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T19:15:13.344Z,315.0,112.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T12:05:46.513Z,330.0,64.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T15:51:34.284Z,16970.0,320.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T16:02:49.468Z,28967.0,2472.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T14:55:50.176Z,39341.0,432.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T14:39:50.223Z,5054.0,240.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T19:15:12.718Z,348.0,112.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T18:03:49.076Z,15133.0,2611.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T08:39:14.441Z,7255.0,320.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T19:15:14.845Z,322.0,112.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T16:02:11.066Z,6579.0,1590.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T12:33:34.614Z,3772.0,439.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T14:41:22.449Z,21019.0,456.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T12:48:26.064Z,413.0,111.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T13:41:15.002Z,538.0,48.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T13:38:08.245Z,448.0,48.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T15:43:59.980Z,506.0,79.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T19:26:53.331Z,12544.0,2611.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T20:06:29.762Z,3756.0,631.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T14:08:22.546Z,4217.0,240.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T15:54:18.725Z,398.0,108.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T19:24:35.835Z,314.0,193.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T14:45:27.295Z,9469.0,456.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T14:39:39.942Z,9160.0,888.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T16:42:15.990Z,9847.0,2339.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T09:27:52.654Z,14841.0,320.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T14:39:53.427Z,5428.0,456.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T22:05:31.267Z,30272.0,246993.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T15:46:24.681Z,20821.0,74575.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T10:24:02.556Z,356.0,1174.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T09:27:01.280Z,433.0,83.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T17:53:05.338Z,13162.0,320.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T12:52:01.442Z,14876.0,336448.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T07:05:18.818Z,28968.0,246876.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T10:47:07.832Z,375.0,1174.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T15:59:25.297Z,4159.0,320.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T15:49:13.685Z,3664.0,20.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T10:15:56.174Z,14899.0,2378.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T19:23:49.658Z,375.0,193.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T19:44:07.131Z,13564.0,371813.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T19:20:14.838Z,167.0,32.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T15:49:50.888Z,4623.0,13988.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T19:05:12.197Z,38547.0,246993.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T17:58:10.890Z,1216.0,129.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T09:56:03.829Z,4294.0,320.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T13:05:58.792Z,2099.0,96364.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T14:07:18.574Z,5961.0,279.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T10:24:05.369Z,336.0,1174.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T14:12:29.800Z,12162.0,320.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T15:14:08.759Z,363.0,0.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T15:54:06.883Z,4671.0,320.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T16:03:01.545Z,6398.0,1579.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T15:37:08.994Z,8910.0,320.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T13:50:27.190Z,4359.0,320.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T16:42:23.367Z,4871.0,320.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T16:15:46.601Z,4345.0,320.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T15:14:09.834Z,342.0,0.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T15:38:51.723Z,1185.0,104.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T16:05:08.250Z,29096.0,246962.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T12:30:06.539Z,13902.0,51.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T10:48:49.931Z,3209.0,320.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T10:42:08.289Z,366.0,1174.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T16:58:30.669Z,11040.0,281.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T14:47:06.332Z,7546.0,320.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T14:54:16.652Z,7200.0,240.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T19:15:30.242Z,354.0,193.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,BLOCK_0090,BLOCK_0090,ImpView,2026-02-03T18:00:44.546Z,16734.0,2611.0,1.0
