year,week,week_dim,day,org_id,organization,app_id,app_name,blockId,blockName,changeId,scoped,scoped_level,workers,macroFormula,backingMetricId,jobType,executionId,executionStartedAt,execution_time,computed_rows,deleted_rows,upserted_rows,nb_executions,nb_batch_executions
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0019,APP_0019,,BLOCK_0001,CHANGE_0052,False,NonApplicable,0,FORMULA_0195,,Formula,EXEC_0319,2026-02-03T07:01:13.644Z,193.0,18.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0019,APP_0019,,BLOCK_0001,CHANGE_0121,False,NonApplicable,0,FORMULA_0447,,Formula,EXEC_0878,2026-02-03T12:27:25.651Z,96.0,1.0,0.0,1.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0018,APP_0018,,BLOCK_0001,CHANGE_0147,False,NonApplicable,0,FORMULA_0064,,Formula,EXEC_1366,2026-02-03T19:52:51.566Z,17573.0,6037033.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0002,APP_0002,,BLOCK_0001,CHANGE_0055,False,NonApplicable,0,FORMULA_0481,,Formula,EXEC_0552,2026-02-03T23:23:14.233Z,143.0,2.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0019,APP_0019,,BLOCK_0001,CHANGE_0065,False,NonApplicable,0,FORMULA_0298,,Formula,EXEC_1042,2026-02-03T12:25:54.222Z,93.0,0.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0018,APP_0018,,BLOCK_0001,CHANGE_0121,False,NonApplicable,0,FORMULA_0437,,Formula,EXEC_1182,2026-02-03T12:27:25.883Z,90.0,1.0,0.0,1.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0012,APP_0012,,BLOCK_0001,CHANGE_0006,False,NonApplicable,0,FORMULA_0072,,Formula,EXEC_0198,2026-02-03T06:22:00.093Z,662.0,1532.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0027,APP_0027,,BLOCK_0001,CHANGE_0241,False,NonApplicable,0,FORMULA_0045,,Formula,EXEC_0276,2026-02-03T12:34:12.055Z,189.0,7.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0012,APP_0012,,BLOCK_0001,CHANGE_0130,False,NonApplicable,0,FORMULA_0223,,Formula,EXEC_0811,2026-02-03T11:29:04.588Z,146.0,7.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,,BLOCK_0001,CHANGE_0239,False,NonApplicable,0,FORMULA_0149,,Formula,EXEC_0015,2026-02-03T01:47:21.244Z,138.0,25.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0010,APP_0010,,BLOCK_0001,CHANGE_0036,False,NonApplicable,0,FORMULA_0270,,Formula,EXEC_0955,2026-02-03T12:58:42.130Z,170.0,7.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0018,APP_0018,,BLOCK_0001,CHANGE_0100,False,NonApplicable,0,FORMULA_0495,,Formula,EXEC_0438,2026-02-03T15:36:47.027Z,54.0,0.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0011,APP_0011,,BLOCK_0001,CHANGE_0231,False,NonApplicable,0,FORMULA_0186,,Formula,EXEC_1465,2026-02-03T12:55:06.287Z,149.0,9.0,0.0,9.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0018,APP_0018,,BLOCK_0001,CHANGE_0094,False,NonApplicable,0,FORMULA_0497,,Formula,EXEC_0254,2026-02-03T15:36:47.875Z,50.0,0.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0010,APP_0010,,BLOCK_0001,CHANGE_0164,False,NonApplicable,0,FORMULA_0270,,Formula,EXEC_1240,2026-02-03T12:58:40.721Z,0.0,7.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0010,APP_0010,,BLOCK_0001,CHANGE_0164,False,NonApplicable,0,FORMULA_0277,,Formula,EXEC_0005,2026-02-03T12:58:43.224Z,135.0,7.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0010,APP_0010,,BLOCK_0001,CHANGE_0036,False,NonApplicable,0,FORMULA_0356,,Formula,EXEC_0919,2026-02-03T12:58:42.507Z,155.0,7.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0012,APP_0012,,BLOCK_0001,CHANGE_0052,False,NonApplicable,0,FORMULA_0278,,Formula,EXEC_0197,2026-02-03T07:01:16.274Z,615.0,0.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0011,APP_0011,,BLOCK_0001,CHANGE_0121,False,NonApplicable,0,FORMULA_0177,,Formula,EXEC_0638,2026-02-03T12:27:25.922Z,88.0,0.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,,BLOCK_0001,CHANGE_0196,False,NonApplicable,0,FORMULA_0471,,Formula,EXEC_0782,2026-02-03T00:24:03.178Z,129.0,11.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0022,APP_0022,,BLOCK_0001,CHANGE_0223,False,NonApplicable,0,FORMULA_0482,,Formula,EXEC_1467,2026-02-03T01:55:35.595Z,139.0,4.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,,BLOCK_0001,CHANGE_0052,False,NonApplicable,0,FORMULA_0132,,Formula,EXEC_0981,2026-02-03T07:01:13.715Z,120.0,10.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0021,APP_0021,,BLOCK_0001,CHANGE_0197,False,NonApplicable,0,FORMULA_0028,,Formula,EXEC_1229,2026-02-03T23:01:02.608Z,148.0,71.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0012,APP_0012,,BLOCK_0001,CHANGE_0052,False,NonApplicable,0,FORMULA_0271,,Formula,EXEC_1282,2026-02-03T07:01:13.557Z,126.0,9.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0018,APP_0018,,BLOCK_0001,CHANGE_0052,False,NonApplicable,0,FORMULA_0379,,Formula,EXEC_0186,2026-02-03T07:01:13.356Z,128.0,12.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0012,APP_0012,,BLOCK_0001,CHANGE_0009,False,NonApplicable,0,FORMULA_0141,,Formula,EXEC_0092,2026-02-03T12:54:47.793Z,109.0,0.0,9.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,,BLOCK_0001,CHANGE_0107,False,NonApplicable,0,FORMULA_0467,,Formula,EXEC_0103,2026-02-03T14:56:05.009Z,92.0,1.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0012,APP_0012,,BLOCK_0001,CHANGE_0246,False,NonApplicable,0,FORMULA_0025,,Formula,EXEC_0974,2026-02-03T11:29:01.058Z,205.0,11.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0019,APP_0019,,BLOCK_0001,CHANGE_0047,False,NonApplicable,0,FORMULA_0428,,Formula,EXEC_0874,2026-02-03T01:09:25.460Z,134.0,486.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0011,APP_0011,,BLOCK_0001,CHANGE_0148,False,NonApplicable,0,FORMULA_0484,,Formula,EXEC_0161,2026-02-03T12:26:53.459Z,87.0,0.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0010,APP_0010,,BLOCK_0001,CHANGE_0225,False,NonApplicable,0,FORMULA_0243,,Formula,EXEC_1238,2026-02-03T06:04:07.917Z,184.0,7.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0016,APP_0016,,BLOCK_0001,CHANGE_0065,False,NonApplicable,0,FORMULA_0449,,Formula,EXEC_1279,2026-02-03T12:25:53.873Z,78.0,1.0,0.0,1.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0018,APP_0018,,BLOCK_0001,CHANGE_0121,False,NonApplicable,0,FORMULA_0383,,Formula,EXEC_1226,2026-02-03T12:27:58.164Z,424.0,240.0,0.0,240.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0019,APP_0019,,BLOCK_0001,CHANGE_0095,False,NonApplicable,0,FORMULA_0084,,Formula,EXEC_0146,2026-02-03T00:43:57.433Z,137.0,486.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0020,APP_0020,,BLOCK_0001,CHANGE_0224,False,NonApplicable,0,FORMULA_0039,,Formula,EXEC_1453,2026-02-03T21:18:08.904Z,156.0,11.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0013,APP_0013,,BLOCK_0001,CHANGE_0097,False,NonApplicable,0,FORMULA_0456,,Formula,EXEC_0236,2026-02-03T15:24:39.504Z,71.0,0.0,1.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,,BLOCK_0001,CHANGE_0065,False,NonApplicable,0,FORMULA_0112,,Formula,EXEC_0733,2026-02-03T12:25:54.091Z,85.0,0.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0012,APP_0012,,BLOCK_0001,CHANGE_0065,False,NonApplicable,0,FORMULA_0297,,Formula,EXEC_1235,2026-02-03T12:25:54.243Z,49.0,0.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0010,APP_0010,,BLOCK_0001,CHANGE_0036,False,NonApplicable,0,FORMULA_0159,,Formula,EXEC_1092,2026-02-03T12:58:42.986Z,139.0,7.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0019,APP_0019,,BLOCK_0001,CHANGE_0076,False,NonApplicable,0,FORMULA_0342,,Formula,EXEC_0571,2026-02-03T12:53:31.958Z,140.0,25.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0018,APP_0018,,BLOCK_0001,CHANGE_0152,False,NonApplicable,0,FORMULA_0052,,Formula,EXEC_0232,2026-02-03T21:22:45.492Z,349.0,22.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0016,APP_0016,,BLOCK_0001,CHANGE_0122,False,NonApplicable,0,FORMULA_0449,,Formula,EXEC_1239,2026-02-03T12:45:17.146Z,174.0,12972.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,,BLOCK_0001,CHANGE_0052,False,NonApplicable,0,FORMULA_0188,,Formula,EXEC_0754,2026-02-03T07:01:14.056Z,111.0,25.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0018,APP_0018,,BLOCK_0001,CHANGE_0121,False,NonApplicable,0,FORMULA_0239,,Formula,EXEC_1104,2026-02-03T12:27:58.632Z,64.0,0.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0010,APP_0010,,BLOCK_0001,CHANGE_0036,False,NonApplicable,0,FORMULA_0156,,Formula,EXEC_1368,2026-02-03T12:58:44.501Z,96.0,7.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0018,APP_0018,,BLOCK_0001,CHANGE_0226,False,NonApplicable,0,FORMULA_0210,,Formula,EXEC_0214,2026-02-03T00:03:08.632Z,149.0,22.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0019,APP_0019,,BLOCK_0001,CHANGE_0057,False,NonApplicable,0,FORMULA_0129,,Formula,EXEC_0821,2026-02-03T18:05:23.736Z,488.0,18.0,0.0,18.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0012,APP_0012,,BLOCK_0001,CHANGE_0011,False,NonApplicable,0,FORMULA_0105,,Formula,EXEC_1247,2026-02-03T06:31:28.515Z,168.0,11.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0019,APP_0019,,BLOCK_0001,CHANGE_0048,False,NonApplicable,0,FORMULA_0491,,Formula,EXEC_0886,2026-02-03T12:24:21.793Z,180.0,160.0,0.0,160.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0012,APP_0012,,BLOCK_0001,CHANGE_0130,False,NonApplicable,0,FORMULA_0143,,Formula,EXEC_1140,2026-02-03T11:29:00.002Z,0.0,11.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0021,APP_0021,,BLOCK_0002,CHANGE_0212,False,NonApplicable,0,FORMULA_0004,,Formula,EXEC_0294,2026-02-03T01:57:50.449Z,233.0,70.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0012,APP_0012,,BLOCK_0001,CHANGE_0246,False,NonApplicable,0,FORMULA_0309,,Formula,EXEC_0713,2026-02-03T11:29:08.599Z,141.0,11.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0018,APP_0018,,BLOCK_0001,CHANGE_0161,False,NonApplicable,0,FORMULA_0494,,Formula,EXEC_0841,2026-02-03T15:36:46.655Z,53.0,0.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0018,APP_0018,,BLOCK_0001,CHANGE_0156,False,NonApplicable,0,FORMULA_0403,,Formula,EXEC_0138,2026-02-03T08:47:31.546Z,1048.0,149546.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0018,APP_0018,,BLOCK_0002,CHANGE_0031,False,NonApplicable,0,FORMULA_0017,,Formula,EXEC_1263,2026-02-03T21:03:33.354Z,423.0,22.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0012,APP_0012,,BLOCK_0001,CHANGE_0246,False,NonApplicable,0,FORMULA_0278,,Formula,EXEC_0275,2026-02-03T11:29:08.443Z,0.0,0.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0011,APP_0011,,BLOCK_0001,CHANGE_0231,False,NonApplicable,0,FORMULA_0177,,Formula,EXEC_1441,2026-02-03T12:55:06.248Z,153.0,9.0,0.0,9.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0011,APP_0011,,BLOCK_0001,CHANGE_0009,False,NonApplicable,0,FORMULA_0186,,Formula,EXEC_1342,2026-02-03T12:54:48.426Z,208.0,0.0,9.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0011,APP_0011,,BLOCK_0001,CHANGE_0231,False,NonApplicable,0,FORMULA_0140,,Formula,EXEC_0668,2026-02-03T12:55:05.946Z,186.0,9.0,0.0,9.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0018,APP_0018,,BLOCK_0001,CHANGE_0052,False,NonApplicable,0,FORMULA_0255,,Formula,EXEC_0406,2026-02-03T07:01:13.395Z,117.0,12.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0012,APP_0012,,BLOCK_0001,CHANGE_0048,False,NonApplicable,0,FORMULA_0419,,Formula,EXEC_0124,2026-02-03T12:24:21.704Z,71.0,0.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0018,APP_0018,,BLOCK_0001,CHANGE_0121,False,NonApplicable,0,FORMULA_0389,,Formula,EXEC_1222,2026-02-03T12:27:58.632Z,4694.0,240.0,0.0,240.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0018,APP_0018,,BLOCK_0001,CHANGE_0121,False,NonApplicable,0,FORMULA_0452,,Formula,EXEC_0801,2026-02-03T12:27:25.651Z,141.0,1.0,0.0,1.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0011,APP_0011,,BLOCK_0001,CHANGE_0148,False,NonApplicable,0,FORMULA_0436,,Formula,EXEC_0756,2026-02-03T12:26:53.526Z,44.0,0.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0011,APP_0011,,BLOCK_0001,CHANGE_0148,False,NonApplicable,0,FORMULA_0414,,Formula,EXEC_1255,2026-02-03T12:26:53.490Z,62.0,0.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0019,APP_0019,,BLOCK_0001,CHANGE_0065,False,NonApplicable,0,FORMULA_0444,,Formula,EXEC_1454,2026-02-03T12:25:54.241Z,102.0,1.0,0.0,1.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0012,APP_0012,,BLOCK_0001,CHANGE_0048,False,NonApplicable,0,FORMULA_0393,,Formula,EXEC_0296,2026-02-03T12:24:23.792Z,139.0,0.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0012,APP_0012,,BLOCK_0001,CHANGE_0065,False,NonApplicable,0,FORMULA_0248,,Formula,EXEC_0078,2026-02-03T12:25:54.262Z,60.0,0.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0019,APP_0019,,BLOCK_0001,CHANGE_0127,False,NonApplicable,0,FORMULA_0300,,Formula,EXEC_0358,2026-02-03T22:44:05.517Z,126.0,12.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0018,APP_0018,,BLOCK_0001,CHANGE_0121,False,NonApplicable,0,FORMULA_0387,,Formula,EXEC_0719,2026-02-03T12:27:58.680Z,1682.0,240.0,0.0,240.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0010,APP_0010,,BLOCK_0001,CHANGE_0090,False,NonApplicable,0,FORMULA_0124,,Formula,EXEC_0192,2026-02-03T12:59:08.813Z,321.0,7.0,0.0,7.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0011,APP_0011,,BLOCK_0001,CHANGE_0121,False,NonApplicable,0,FORMULA_0182,,Formula,EXEC_1109,2026-02-03T12:27:42.290Z,144.0,0.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0010,APP_0010,,BLOCK_0001,CHANGE_0036,False,NonApplicable,0,FORMULA_0157,,Formula,EXEC_1390,2026-02-03T12:58:41.696Z,0.0,7.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0011,APP_0011,,BLOCK_0001,CHANGE_0009,False,NonApplicable,0,FORMULA_0479,,Formula,EXEC_1315,2026-02-03T12:54:47.337Z,158.0,0.0,9.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0018,APP_0018,,BLOCK_0001,CHANGE_0080,False,NonApplicable,0,FORMULA_0063,,Formula,EXEC_1397,2026-02-03T21:13:52.143Z,16587.0,6037033.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0010,APP_0010,,BLOCK_0001,CHANGE_0164,False,NonApplicable,0,FORMULA_0146,,Formula,EXEC_0458,2026-02-03T12:58:40.721Z,0.0,7.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0019,APP_0019,,BLOCK_0001,CHANGE_0052,False,NonApplicable,0,FORMULA_0361,,Formula,EXEC_0468,2026-02-03T07:01:13.733Z,147.0,25.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0028,APP_0028,,BLOCK_0001,CHANGE_0208,False,NonApplicable,0,FORMULA_0459,,Formula,EXEC_0270,2026-02-03T13:56:57.698Z,143.0,4.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0019,APP_0019,,BLOCK_0001,CHANGE_0065,False,NonApplicable,0,FORMULA_0435,,Formula,EXEC_0160,2026-02-03T12:25:54.124Z,85.0,1.0,0.0,1.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0019,APP_0019,,BLOCK_0001,CHANGE_0065,False,NonApplicable,0,FORMULA_0168,,Formula,EXEC_0550,2026-02-03T12:25:54.089Z,60.0,0.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0010,APP_0010,,BLOCK_0001,CHANGE_0059,False,NonApplicable,0,FORMULA_0252,,Formula,EXEC_0533,2026-02-03T02:17:15.823Z,136.0,7.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0010,APP_0010,,BLOCK_0001,CHANGE_0164,False,NonApplicable,0,FORMULA_0349,,Formula,EXEC_1183,2026-02-03T12:58:43.404Z,130.0,7.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0011,APP_0011,,BLOCK_0001,CHANGE_0121,False,NonApplicable,0,FORMULA_0187,,Formula,EXEC_1169,2026-02-03T12:27:25.787Z,68.0,0.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0011,APP_0011,,BLOCK_0001,CHANGE_0148,False,NonApplicable,0,FORMULA_0095,,Formula,EXEC_1379,2026-02-03T12:26:53.365Z,78.0,0.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0012,APP_0012,,BLOCK_0001,CHANGE_0052,False,NonApplicable,0,FORMULA_0411,,Formula,EXEC_0157,2026-02-03T07:01:17.547Z,490.0,1532.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0019,APP_0019,,BLOCK_0001,CHANGE_0051,False,NonApplicable,0,FORMULA_0507,,Formula,EXEC_0524,2026-02-03T15:36:48.785Z,123.0,11.0,0.0,11.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,,BLOCK_0001,CHANGE_0065,False,NonApplicable,0,FORMULA_0185,,Formula,EXEC_0591,2026-02-03T12:25:54.118Z,60.0,0.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0012,APP_0012,,BLOCK_0001,CHANGE_0130,False,NonApplicable,0,FORMULA_0143,,Formula,EXEC_1406,2026-02-03T11:29:00.002Z,0.0,11.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0018,APP_0018,,BLOCK_0001,CHANGE_0094,False,NonApplicable,0,FORMULA_0498,,Formula,EXEC_1159,2026-02-03T15:36:47.875Z,47.0,0.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0011,APP_0011,,BLOCK_0001,CHANGE_0009,False,NonApplicable,0,FORMULA_0214,,Formula,EXEC_0107,2026-02-03T12:54:47.688Z,150.0,0.0,9.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0011,APP_0011,,BLOCK_0001,CHANGE_0231,False,NonApplicable,0,FORMULA_0165,,Formula,EXEC_0902,2026-02-03T12:55:06.247Z,130.0,9.0,0.0,9.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0011,APP_0011,,BLOCK_0001,CHANGE_0009,False,NonApplicable,0,FORMULA_0165,,Formula,EXEC_0208,2026-02-03T12:54:48.258Z,153.0,0.0,9.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0019,APP_0019,,BLOCK_0001,CHANGE_0052,False,NonApplicable,0,FORMULA_0263,,Formula,EXEC_1139,2026-02-03T07:01:13.944Z,99.0,10.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0010,APP_0010,,BLOCK_0001,CHANGE_0036,False,NonApplicable,0,FORMULA_0252,,Formula,EXEC_0607,2026-02-03T12:58:40.781Z,0.0,7.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0011,APP_0011,,BLOCK_0001,CHANGE_0121,False,NonApplicable,0,FORMULA_0264,,Formula,EXEC_0516,2026-02-03T12:27:25.886Z,74.0,0.0,0.0,0.0,1.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0012,APP_0012,,BLOCK_0001,CHANGE_0130,False,NonApplicable,0,FORMULA_0248,,Formula,EXEC_0514,2026-02-03T11:29:10.178Z,234.0,9.0,0.0,0.0,1.0,1.0
